Algorithm,Seed,Return,waiting_list,queue_list,speed_list,Actor loss,Critic loss,VAE loss,Log time
IDQN,42,-570.3218750000003,1110074.0,2215,0.16365514738506767,,17.78091589213119,,05-06 19:51:52
IDQN,42,-678.8924999999999,1364460.0,2360,0.128234981675549,,17.78091589213119,,05-06 20:06:33
IDQN,42,-70.61124999999994,52848.0,910,1.6136749617851807,,17.78091589213119,,05-06 20:19:03
IDQN,42,-304.96000000000004,513125.0,1591,0.7181582052279948,,17.78091589213119,,05-06 20:33:39
IDQN,42,-119.24374999999988,95934.0,1096,1.3442170845306933,,17.78091589213119,,05-06 20:48:09
IDQN,42,-104.71375,111261.0,955,1.5436246754092258,,17.78091589213119,,05-06 21:01:01
IDQN,42,-417.82249999999993,836854.0,1966,0.41241788791219736,,17.78091589213119,,05-06 21:15:07
IDQN,42,-505.54249999999996,954640.0,1926,0.32563493328656734,,17.78091589213119,,05-06 21:30:05
IDQN,42,-124.08500000000002,77982.0,1314,1.1513543554513983,,17.78091589213119,,05-06 21:46:21
IDQN,42,-526.7818750000002,1075199.0,2625,0.22435286855398667,,17.78091589213119,,05-06 22:03:56
IDQN,42,-362.5799999999998,531826.0,2105,0.5891487336068791,,17.78091589213119,,05-06 22:19:59
IDQN,42,-640.7768749999998,1464046.0,2910,0.10954772390142373,,17.78091589213119,,05-06 22:39:50
IDQN,42,-351.9668749999999,564852.0,1918,0.5217658532282355,,17.78091589213119,,05-06 22:54:52
IDQN,42,-841.3943749999995,2973351.0,3006,0.01883783527667613,,17.78091589213119,,05-06 23:15:00
IDQN,42,-724.5093749999999,1834098.0,2946,0.1012711376927547,,17.78091589213119,,05-06 23:33:45
IDQN,42,-671.9087499999999,1650772.0,2663,0.13304152485457138,,17.78091589213119,,05-06 23:52:59
IDQN,42,-1013.5531249999997,2884300.0,3157,0.014794599327562412,,17.78091589213119,,05-07 00:14:11
IDQN,42,-975.8468749999988,3406575.0,3283,0.02830381994189529,,17.78091589213119,,05-07 00:36:05
IDQN,42,-875.74375,3146373.0,3027,0.012023719389664973,,17.78091589213119,,05-07 00:57:06
IDQN,42,-752.4906249999999,1942328.0,3096,0.03871373201203583,,17.78091589213119,,05-07 01:16:48
IDQN,42,-889.8124999999993,3111691.0,3174,0.03531364218932612,,17.78091589213119,,05-07 01:38:59
IDQN,42,-1033.735000000001,4017199.0,3405,0.00232433573586841,,17.78091589213119,,05-07 02:02:24
IDQN,42,-846.1975000000002,2999462.0,3328,0.03634860812713981,,17.78091589213119,,05-07 02:25:06
IDQN,42,-769.2231249999998,2660418.0,3597,0.0037297596865839347,,17.78091589213119,,05-07 02:49:16
IDQN,42,-864.634375,3023671.0,3428,0.02348637023920496,,17.78091589213119,,05-07 03:11:08
IDQN,42,-705.9856249999995,2247924.0,3346,0.05108672250420185,,17.78091589213119,,05-07 03:34:15
IDQN,42,-972.4656249999999,3617257.0,3357,0.010049980832671461,,17.78091589213119,,05-07 04:00:06
IDQN,42,-942.8156250000001,3776366.0,3425,0.007332171940165353,,17.78091589213119,,05-07 04:17:39
IDQN,42,-902.2718750000005,3898678.0,3623,0.024669616101243838,,17.78091589213119,,05-07 04:36:22
IDQN,42,-863.6912499999996,2818319.0,3312,0.031492127827118105,,17.78091589213119,,05-07 04:53:36
IDQN,42,-871.1625000000001,2849075.0,3533,0.01999234703925975,,17.78091589213119,,05-07 05:12:00
IDQN,42,-850.2631249999994,2850304.0,3459,0.03857314602642448,,17.78091589213119,,05-07 05:29:38
IDQN,42,-914.0781250000001,3298586.0,3473,0.010296328385294184,,17.78091589213119,,05-07 05:46:56
IDQN,42,-821.215625,2769411.0,3727,0.013312357750659904,,17.78091589213119,,05-07 06:03:56
IDQN,42,-919.8199999999991,3321249.0,3599,0.014632129440561607,,17.78091589213119,,05-07 06:21:05
IDQN,42,-915.458125,3461776.0,3472,0.011235108911962312,,17.78091589213119,,05-07 06:38:07
IDQN,42,-772.3650000000007,2464373.0,3377,0.029118230289928326,,17.78091589213119,,05-07 06:54:59
IDQN,42,-759.7456250000005,2625428.0,3398,0.03913435028157104,,17.78091589213119,,05-07 07:11:21
IDQN,42,-804.1112499999999,2712063.0,3295,0.06795343540807111,,17.78091589213119,,05-07 07:27:36
IDQN,42,-842.3506249999998,2654739.0,3416,0.07221183227035145,,17.78091589213119,,05-07 07:43:30
IDQN,42,-861.1756250000003,3269514.0,3380,0.011080485883351055,,17.78091589213119,,05-07 08:00:32
IDQN,42,-982.1887500000003,3269068.0,3586,0.013196244698757308,,17.78091589213119,,05-07 08:17:36
IDQN,42,-774.4075000000001,2733783.0,3444,0.060338504057383065,,17.78091589213119,,05-07 08:33:58
IDQN,42,-788.5081250000002,3038772.0,3432,0.0207465596627725,,17.78091589213119,,05-07 08:51:26
IDQN,42,-985.5787500000008,4439718.0,3565,0.002122507336808694,,17.78091589213119,,05-07 09:09:03
IDQN,42,-660.430625,1680742.0,3499,0.10590904972878179,,17.78091589213119,,05-07 09:24:59
IDQN,42,-915.6056250000005,2593789.0,3569,0.05694638335986083,,17.78091589213119,,05-07 09:41:12
IDQN,42,-816.7531249999996,2570662.0,3494,0.011336763262378305,,17.78091589213119,,05-07 09:57:17
IDQN,42,-891.0712500000002,3502693.0,3318,0.024275297235332553,,17.78091589213119,,05-07 10:13:26
IDQN,42,-905.0150000000002,3069557.0,3588,0.008407293070945763,,17.78091589213119,,05-07 10:30:25
IDQN,42,-827.9556250000005,3362078.0,3288,0.021008531746249594,,17.78091589213119,,05-07 10:46:47
IDQN,42,-854.3837500000003,3097265.0,3531,0.023299428319384263,,17.78091589213119,,05-07 11:03:45
IDQN,42,-965.8550000000006,3937697.0,3359,0.022487801147833476,,17.78091589213119,,05-07 11:20:17
IDQN,42,-866.2281250000009,3742018.0,3425,0.009162591364889757,,17.78091589213119,,05-07 11:37:18
IDQN,42,-905.4012499999999,3237464.0,3438,0.005283978042310555,,17.78091589213119,,05-07 11:53:46
IDQN,42,-999.968750000001,4164966.0,3534,0.020660248534808322,,17.78091589213119,,05-07 12:10:48
IDQN,42,-733.3568750000005,2507080.0,3312,0.06721440442952094,,17.78091589213119,,05-07 12:26:25
IDQN,42,-829.490625,3011693.0,3677,0.019110934380871285,,17.78091589213119,,05-07 12:43:46
IDQN,42,-820.5862500000004,2881896.0,3289,0.020513852626821073,,17.78091589213119,,05-07 13:00:24
IDQN,42,-919.7631250000006,3443716.0,3654,0.004075255467227019,,17.78091589213119,,05-07 13:17:41
IDQN,42,-892.1837499999993,3182195.0,3647,0.0008269326419367283,,17.78091589213119,,05-07 13:34:55
IDQN,42,-868.48625,3487490.0,3469,0.018668936358244063,,17.78091589213119,,05-07 13:52:37
IDQN,42,-906.163125,3944336.0,3241,0.010586291297848395,,17.78091589213119,,05-07 14:08:27
IDQN,42,-1003.3806249999999,4614137.0,3344,2.3364063379832314e-06,,17.78091589213119,,05-07 14:25:35
IDQN,42,-804.7924999999993,2429450.0,3353,0.03681580701099976,,17.78091589213119,,05-07 14:41:03
IDQN,42,-773.3556250000001,2638258.0,3400,0.010755712392437423,,17.78091589213119,,05-07 14:57:17
IDQN,42,-782.128125,2696853.0,3591,0.042596897860427564,,17.78091589213119,,05-07 15:14:06
IDQN,42,-834.9100000000002,2774389.0,3533,0.016201837271823262,,17.78091589213119,,05-07 15:33:31
IDQN,42,-616.9043750000004,1962189.0,3569,0.10871347799297508,,17.78091589213119,,05-07 15:49:56
IDQN,42,-789.2649999999993,2985092.0,3465,0.005118259301523361,,17.78091589213119,,05-07 16:08:43
IDQN,42,-841.5325000000007,2966051.0,3524,0.019402681653257755,,17.78091589213119,,05-07 16:21:03
IDQN,42,-913.9006249999998,3515244.0,3457,0.0033333811168775674,,17.78091589213119,,05-07 16:36:01
IDQN,42,-879.4425000000001,3105925.0,3288,0.020780430009594498,,17.78091589213119,,05-07 16:52:25
IDQN,42,-1057.9387499999993,4606054.0,3458,0.001175004956883563,,17.78091589213119,,05-07 17:09:49
IDQN,42,-868.2487500000002,2969604.0,3183,0.05370740114243563,,17.78091589213119,,05-07 17:26:10
IDQN,42,-941.48625,3579538.0,3351,0.1019119564808757,,17.78091589213119,,05-07 17:39:09
IDQN,42,-895.2249999999995,2888924.0,3381,0.014886353519115452,,17.78091589213119,,05-07 17:50:50
IDQN,42,-880.8912499999998,3435800.0,3569,0.044250817849247344,,17.78091589213119,,05-07 18:03:21
IDQN,42,-799.264375000001,2359036.0,3432,0.0251526850331073,,17.78091589213119,,05-07 18:15:16
IDQN,42,-952.3937500000001,4168727.0,3555,0.003734771088364634,,17.78091589213119,,05-07 18:27:53
